REP,NCLUSTERS,NSAMPLES,NMUTS,TAU,H2,PRIOR,COV,LIK,ARI,AMI,FMI,RMSE
2,4,12,25,100,20,GP0,Mat32,BBin,0.24042272126816383,0.45578273996002866,0.6009252125773316,3.9655287088421
2,4,12,25,100,20,GP0,Mat52,Bin,1.0,1.0,1.0,4.307688292734617
2,4,12,25,100,20,GP0,Mat52,BBin,0.24042272126816383,0.45578273996002866,0.6009252125773316,3.954999598983124
2,4,12,25,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.315266392842303
2,4,12,25,100,20,GP0,ExpQ,BBin,0.24042272126816383,0.45578273996002866,0.6009252125773316,3.9355252888479724
2,4,12,50,1,1,Flat,Exp,Bin,1.0,1.0,1.0,1.418839551961612
2,4,12,50,1,1,Flat,Exp,BBin,0.49336439546632466,0.6526910910148418,0.7093269021319086,1.3403339640150098
2,4,12,50,1,1,GP0,Exp,Bin,1.0,1.0,1.0,1.422217300164853
2,4,12,50,1,1,GP0,Exp,BBin,1.0,1.0,1.0,1.4202706775082732
2,4,12,50,1,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.4179279527268223
2,4,12,50,1,1,GP0,Mat32,BBin,1.0,1.0,1.0,1.4181984359946431
2,4,12,50,1,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.4242722515486927
2,4,12,50,1,1,GP0,Mat52,BBin,1.0,1.0,1.0,1.411216570270735
2,4,12,50,1,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.417173276258411
2,4,12,50,1,1,GP0,ExpQ,BBin,1.0,1.0,1.0,1.4116604957376746
2,4,12,50,1,10,Flat,Exp,Bin,1.0,1.0,1.0,3.922789351588894
2,4,12,50,1,10,Flat,Exp,BBin,0.6116494409100364,0.8107491425562894,0.761477451238871,3.557457979280542
2,4,12,50,1,10,GP0,Exp,Bin,1.0,1.0,1.0,4.2509156592402535
2,4,12,50,1,10,GP0,Exp,BBin,1.0,1.0,1.0,4.236265300136633
2,4,12,50,1,10,GP0,Mat32,Bin,1.0,1.0,1.0,4.246332825306311
2,4,12,50,1,10,GP0,Mat32,BBin,1.0,1.0,1.0,4.244745249694558
2,4,12,50,1,10,GP0,Mat52,Bin,1.0,1.0,1.0,4.256930003761726
2,4,12,50,1,10,GP0,Mat52,BBin,1.0,1.0,1.0,4.253518340822598
2,4,12,50,1,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.234590347269746
2,4,12,50,1,10,GP0,ExpQ,BBin,1.0,1.0,1.0,4.258447754300834
2,4,12,50,1,20,Flat,Exp,Bin,1.0,1.0,1.0,4.541292763955086
2,4,12,50,1,20,Flat,Exp,BBin,0.7622583889226604,0.8684721476921216,0.841266585928048,4.424778452444053
2,4,12,50,1,20,GP0,Exp,Bin,1.0,1.0,1.0,4.535688517432659
2,4,12,50,1,20,GP0,Exp,BBin,1.0,1.0,1.0,4.518951366036269
2,4,12,50,1,20,GP0,Mat32,Bin,1.0,1.0,1.0,4.533872689023414
2,4,12,50,1,20,GP0,Mat32,BBin,1.0,1.0,1.0,4.530389691559643
2,4,12,50,1,20,GP0,Mat52,Bin,1.0,1.0,1.0,4.54404608704441
2,4,12,50,1,20,GP0,Mat52,BBin,1.0,1.0,1.0,4.529734639292551
2,4,12,50,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.53882403160788
2,4,12,50,1,20,GP0,ExpQ,BBin,1.0,1.0,1.0,4.511255108066155
2,4,12,50,10,1,Flat,Exp,Bin,1.0,1.0,1.0,1.7957011230280564
2,4,12,50,10,1,Flat,Exp,BBin,0.4764542936288088,0.6495320833683462,0.6939740629158989,1.6875759591491062
2,4,12,50,10,1,GP0,Exp,Bin,1.0,1.0,1.0,1.797578377784028
2,4,12,50,10,1,GP0,Exp,BBin,1.0,1.0000000000000002,1.0,1.800788080229574
2,4,12,50,10,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.7952186784307127
2,4,12,50,10,1,GP0,Mat32,BBin,1.0,1.0,1.0,1.7942375208346288
2,4,12,50,10,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.7967041769622858
2,4,12,50,10,1,GP0,Mat52,BBin,1.0,1.0000000000000002,1.0,1.7981540024190634
2,4,12,50,10,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.7940873161078252
2,4,12,50,10,1,GP0,ExpQ,BBin,1.0,1.0,1.0,1.7914922630937038
2,4,12,50,10,10,Flat,Exp,Bin,1.0,1.0,1.0,3.9285266387479116
2,4,12,50,10,10,Flat,Exp,BBin,0.24722082335950374,0.494799582919953,0.5939728430810259,3.5547596103715486
2,4,12,50,10,10,GP0,Exp,Bin,1.0,1.0,1.0,3.9321350130841295
2,4,12,50,10,10,GP0,Exp,BBin,0.6060844449293422,0.8092645542107507,0.7577232256516988,3.7416867745699554
2,4,12,50,10,10,GP0,Mat32,Bin,1.0,1.0,1.0,3.928608913499337
2,4,12,50,10,10,GP0,Mat32,BBin,0.6060844449293422,0.8092645542107507,0.7577232256516988,3.735142143792929
2,4,12,50,10,10,GP0,Mat52,Bin,1.0,1.0,1.0,3.9305810692830474
2,4,12,50,10,10,GP0,Mat52,BBin,1.0,1.0,1.0,3.9309148741742574
2,4,12,50,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.9317610042401725
2,4,12,50,10,10,GP0,ExpQ,BBin,0.6766588480896476,0.8359542454908832,0.7948579515736861,3.6303925167721456
2,4,12,50,10,20,Flat,Exp,Bin,1.0,1.0,1.0,4.592363612652245
2,4,12,50,10,20,Flat,Exp,BBin,0.18256626281218083,0.4105058621979529,0.5842183960088656,4.24468312997247
2,4,12,50,10,20,GP0,Exp,Bin,1.0,1.0,1.0,4.5812142000072935
2,4,12,50,10,20,GP0,Exp,BBin,1.0,1.0,1.0,4.5675815716885495
2,4,12,50,10,20,GP0,Mat32,Bin,1.0,1.0,1.0,4.579322300579612
2,4,12,50,10,20,GP0,Mat32,BBin,1.0,1.0,1.0,4.559962022872841
2,4,12,50,10,20,GP0,Mat52,Bin,1.0,1.0,1.0,4.566339244410346
2,4,12,50,10,20,GP0,Mat52,BBin,0.7037667242645281,0.8344888785839429,0.8156680707387767,4.378943991435319
2,4,12,50,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.572969560439184
2,4,12,50,10,20,GP0,ExpQ,BBin,0.7037667242645281,0.8344888785839429,0.8156680707387767,4.379457116065899
2,4,12,50,100,1,Flat,Exp,Bin,1.0,1.0,1.0,1.3591519798161105
2,4,12,50,100,1,Flat,Exp,BBin,0.4883799259009768,0.6574988825864402,0.695221787153807,1.2941254568627747
2,4,12,50,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.3591366796194069
2,4,12,50,100,1,GP0,Exp,BBin,0.4883799259009768,0.6574988825864402,0.695221787153807,1.2907651318031963
2,4,12,50,100,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.3608902489293333
2,4,12,50,100,1,GP0,Mat32,BBin,0.7059831990399451,0.85016036893078,0.8081789115988818,1.3447237527889027
2,4,12,50,100,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.3586986015202736
2,4,12,50,100,1,GP0,Mat52,BBin,0.4883799259009768,0.6574988825864402,0.695221787153807,1.2959209453135807
2,4,12,50,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.359912081296484
2,4,12,50,100,1,GP0,ExpQ,BBin,0.35635960233818326,0.5867296045705173,0.6342074897722493,1.203766289381583
2,4,12,50,100,10,Flat,Exp,Bin,1.0,1.0,1.0,3.3205861043966416
2,4,12,50,100,10,Flat,Exp,BBin,0.8214858208737723,0.8866083276188629,0.8790490729915326,3.085017767105608
2,4,12,50,100,10,GP0,Exp,Bin,1.0,0.9999999999999998,1.0,3.319906929317667
2,4,12,50,100,10,GP0,Exp,BBin,1.0,1.0,1.0,3.3271688559805064
2,4,12,50,100,10,GP0,Mat32,Bin,1.0,1.0,1.0,3.3113679341065168
2,4,12,50,100,10,GP0,Mat32,BBin,1.0,1.0,1.0,3.3223396970877745
2,4,12,50,100,10,GP0,Mat52,Bin,1.0,0.9999999999999998,1.0,3.3238959789222475
2,4,12,50,100,10,GP0,Mat52,BBin,0.5150474651585539,0.6660320617558567,0.714142842854285,2.6765913590434574
2,4,12,50,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.3200429227553676
2,4,12,50,100,10,GP0,ExpQ,BBin,1.0,1.0,1.0,3.3700733884567597
2,4,12,50,100,20,Flat,Exp,Bin,1.0,1.0,1.0,5.476777242579511
2,4,12,50,100,20,Flat,Exp,BBin,0.685310646008108,0.8394607209792119,0.7983351776002304,5.063555299483826
2,4,12,50,100,20,GP0,Exp,Bin,1.0,1.0,1.0,5.4642666480233055
2,4,12,50,100,20,GP0,Exp,BBin,0.685310646008108,0.8394607209792119,0.7983351776002304,5.065806593314071
2,4,12,50,100,20,GP0,Mat32,Bin,1.0,1.0,1.0,5.4658231809807285
2,4,12,50,100,20,GP0,Mat32,BBin,0.685310646008108,0.8394607209792119,0.7983351776002304,5.080904235383527
2,4,12,50,100,20,GP0,Mat52,Bin,1.0,1.0,1.0,5.468628414722978
2,4,12,50,100,20,GP0,Mat52,BBin,0.685310646008108,0.8394607209792119,0.7983351776002304,5.093209350209483
2,4,12,50,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,5.478402228201787
2,4,12,50,100,20,GP0,ExpQ,BBin,0.685310646008108,0.8394607209792119,0.7983351776002304,5.182028876688283
2,4,12,100,1,1,Flat,Exp,Bin,1.0,1.0,1.0,1.4966994999903382
2,4,12,100,1,1,Flat,Exp,BBin,0.7319223098845296,0.8584255937886053,0.826450814132829,1.4863934977692994
2,4,12,100,1,1,GP0,Exp,Bin,1.0,1.0000000000000002,1.0,1.498248950464829
2,4,12,100,1,1,GP0,Exp,BBin,0.7319223098845296,0.8584255937886053,0.826450814132829,1.4828599134973561
2,4,12,100,1,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.4996540740933173
2,4,12,100,1,1,GP0,Mat32,BBin,1.0,1.0,1.0,1.4954432424010473
2,4,12,100,1,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.4948961626865327
2,4,12,100,1,1,GP0,Mat52,BBin,0.7319223098845296,0.8584255937886053,0.826450814132829,1.4802243308730445
2,4,12,100,1,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.498081052752079
2,4,12,100,1,1,GP0,ExpQ,BBin,0.7319223098845296,0.8584255937886053,0.826450814132829,1.487174150047788
2,4,12,100,1,10,Flat,Exp,Bin,0.6501761376397888,0.7430148803221115,0.7357716288747358,4.917767971772191
2,4,12,100,1,10,Flat,Exp,BBin,0.7299721134837198,0.859371013204813,0.8243101233681287,4.885602378884297
2,4,12,100,1,10,GP0,Exp,Bin,1.0,1.0,1.0,5.47634326522912
2,4,12,100,1,10,GP0,Exp,BBin,1.0,1.0,1.0,5.480970709626322
2,4,12,100,1,10,GP0,Mat32,Bin,1.0,1.0,1.0,5.481521498738065
2,4,12,100,1,10,GP0,Mat32,BBin,1.0,1.0,1.0,5.472465052890004
2,4,12,100,1,10,GP0,Mat52,Bin,1.0,1.0,1.0,5.505039715881372
2,4,12,100,1,10,GP0,Mat52,BBin,1.0,1.0,1.0,5.472182829607527
2,4,12,100,1,10,GP0,ExpQ,Bin,1.0,1.0,1.0,5.480539928831407
2,4,12,100,1,10,GP0,ExpQ,BBin,1.0,1.0,1.0,5.4769062551605
2,4,12,100,1,20,Flat,Exp,Bin,1.0,1.0,1.0,6.118313296385527
2,4,12,100,1,20,Flat,Exp,BBin,0.7697264299591342,0.8730595830888463,0.8474340393026931,6.044208197245488
2,4,12,100,1,20,GP0,Exp,Bin,1.0,1.0,1.0,6.107853691836734
2,4,12,100,1,20,GP0,Exp,BBin,0.7697264299591342,0.8730595830888463,0.8474340393026931,6.041770085098597
2,4,12,100,1,20,GP0,Mat32,Bin,1.0,1.0,1.0,6.11335746181608
2,4,12,100,1,20,GP0,Mat32,BBin,0.7697264299591342,0.8730595830888461,0.8474340393026931,6.057403293467828
2,4,12,100,1,20,GP0,Mat52,Bin,1.0,1.0,1.0,6.116210785178152
2,4,12,100,1,20,GP0,Mat52,BBin,0.7697264299591342,0.8730595830888461,0.8474340393026931,6.055428320721849
2,4,12,100,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.118875452417355
2,4,12,100,1,20,GP0,ExpQ,BBin,0.7697264299591342,0.8730595830888461,0.8474340393026931,6.003024517809546
2,4,12,100,10,1,Flat,Exp,Bin,1.0,1.0,1.0,1.6168953813054106
2,4,12,100,10,1,Flat,Exp,BBin,0.4963898916967509,0.662953700310523,0.7027642214999339,1.4889268765058978
2,4,12,100,10,1,GP0,Exp,Bin,1.0,1.0,1.0,1.6113797311421747
2,4,12,100,10,1,GP0,Exp,BBin,0.7094130308800397,0.8530532319177594,0.8122561709467053,1.5858175636683838
2,4,12,100,10,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.613581839927715
2,4,12,100,10,1,GP0,Mat32,BBin,1.0,1.0,1.0,1.6176266517307525
2,4,12,100,10,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.6144503984777911
2,4,12,100,10,1,GP0,Mat52,BBin,1.0,1.0,1.0,1.612410852544453
2,4,12,100,10,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.6171797745044183
2,4,12,100,10,1,GP0,ExpQ,BBin,1.0,1.0,1.0,1.6161923949291546
2,4,12,100,10,10,Flat,Exp,Bin,1.0,1.0000000000000002,1.0,3.2007635783279036
2,4,12,100,10,10,Flat,Exp,BBin,0.3510432393963378,0.5863318607529823,0.6360016931918238,3.0724275364621683
2,4,12,100,10,10,GP0,Exp,Bin,1.0,1.0000000000000002,1.0,3.198079474444148
2,4,12,100,10,10,GP0,Exp,BBin,0.7088896659035796,0.8533062456590266,0.8116834122536446,3.182866797624862
2,4,12,100,10,10,GP0,Mat32,Bin,1.0,1.0000000000000002,1.0,3.201163364692339
2,4,12,100,10,10,GP0,Mat32,BBin,0.7088896659035796,0.8533062456590266,0.8116834122536446,3.1865631045855336
2,4,12,100,10,10,GP0,Mat52,Bin,1.0,1.0,1.0,3.2014624741174433
2,4,12,100,10,10,GP0,Mat52,BBin,0.3510432393963378,0.5863318607529823,0.6360016931918238,3.0743613432943495
2,4,12,100,10,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.201632915007034
2,4,12,100,10,10,GP0,ExpQ,BBin,0.3510432393963378,0.5863318607529823,0.6360016931918238,3.0640327678846875
2,4,12,100,10,20,Flat,Exp,Bin,1.0,0.9999999999999998,1.0,4.876787532113877
2,4,12,100,10,20,Flat,Exp,BBin,0.7196698855821684,0.855719949761739,0.8201159669498551,4.696888060767212
2,4,12,100,10,20,GP0,Exp,Bin,1.0,1.0,1.0,4.877909943479384
2,4,12,100,10,20,GP0,Exp,BBin,1.0,1.0,1.0,4.876605021885846
2,4,12,100,10,20,GP0,Mat32,Bin,1.0,0.9999999999999998,1.0,4.875144870937226
2,4,12,100,10,20,GP0,Mat32,BBin,1.0,1.0,1.0,4.872007002872823
2,4,12,100,10,20,GP0,Mat52,Bin,1.0,0.9999999999999998,1.0,4.871691589862084
2,4,12,100,10,20,GP0,Mat52,BBin,1.0,1.0,1.0,4.874609793140389
2,4,12,100,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.872677905357853
2,4,12,100,10,20,GP0,ExpQ,BBin,1.0,1.0,1.0,4.877123449999618
2,4,12,100,100,1,Flat,Exp,Bin,1.0,1.0,1.0,1.412133937243764
2,4,12,100,100,1,Flat,Exp,BBin,0.2633063094818471,0.5161058605285809,0.6041486592409363,1.283466008806584
2,4,12,100,100,1,GP0,Exp,Bin,1.0,0.9999999999999998,1.0,1.4121320113079163
2,4,12,100,100,1,GP0,Exp,BBin,0.2633063094818471,0.5161058605285809,0.6041486592409363,1.2838705455586277
2,4,12,100,100,1,GP0,Mat32,Bin,1.0,1.0,1.0,1.412008752404705
2,4,12,100,100,1,GP0,Mat32,BBin,0.3026435733819508,0.5485828252212722,0.6204612563943509,1.2635556992059953
2,4,12,100,100,1,GP0,Mat52,Bin,1.0,1.0,1.0,1.4096934123149611
2,4,12,100,100,1,GP0,Mat52,BBin,0.2633063094818471,0.5161058605285809,0.6041486592409363,1.2792781335897347
2,4,12,100,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.412946083927638
2,4,12,100,100,1,GP0,ExpQ,BBin,0.2633063094818471,0.5161058605285809,0.6041486592409363,1.2779064585035649
2,4,12,100,100,10,Flat,Exp,Bin,1.0,1.0,1.0,3.433225533624691
2,4,12,100,100,10,Flat,Exp,BBin,0.714874648416478,0.850154208802621,0.81833152829795,3.2096005894049315
2,4,12,100,100,10,GP0,Exp,Bin,1.0,1.0,1.0,3.43057980590527
2,4,12,100,100,10,GP0,Exp,BBin,1.0,1.0,1.0,3.4343485752307
2,4,12,100,100,10,GP0,Mat32,Bin,1.0,1.0,1.0,3.4314653821319396
2,4,12,100,100,10,GP0,Mat32,BBin,1.0,1.0,1.0,3.4287759037250107
2,4,12,100,100,10,GP0,Mat52,Bin,1.0,1.0,1.0,3.4329463681107764
2,4,12,100,100,10,GP0,Mat52,BBin,1.0,1.0,1.0,3.431971089865804
2,4,12,100,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.4326583703625424
2,4,12,100,100,10,GP0,ExpQ,BBin,1.0,1.0,1.0,3.430112818072078
2,4,12,100,100,20,Flat,Exp,Bin,1.0,1.0,1.0,5.995972082619598
2,4,12,100,100,20,Flat,Exp,BBin,0.6592166408497455,0.8354570749383209,0.7851358838853205,5.5704889681100385
2,4,12,100,100,20,GP0,Exp,Bin,1.0,1.0,1.0,5.9648097295458875
2,4,12,100,100,20,GP0,Exp,BBin,0.6592166408497455,0.8354570749383209,0.7851358838853205,5.5587411637585795
2,4,12,100,100,20,GP0,Mat32,Bin,1.0,1.0,1.0,6.016373424224657
2,4,12,100,100,20,GP0,Mat32,BBin,1.0,1.0,1.0,6.004784906341181
2,4,12,100,100,20,GP0,Mat52,Bin,1.0,1.0,1.0,6.045354585121307
2,4,12,100,100,20,GP0,Mat52,BBin,0.6592166408497455,0.8354570749383209,0.7851358838853205,5.654902347776156
2,4,12,100,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.057635181673338
2,4,12,100,100,20,GP0,ExpQ,BBin,1.0,1.0,1.0,6.035453931300387
2,8,3,25,1,1,Flat,Exp,Bin,0.9496080627099664,0.957634180259456,0.9561828874675149,1.1095307572973891
2,8,3,25,1,1,Flat,Exp,BBin,0.1363840287124271,0.3404626305277691,0.4147806778921701,1.1276233923217391
2,8,3,25,1,1,GP0,Exp,Bin,0.9496080627099664,0.9576341802594558,0.9561828874675149,1.114372293584544
2,8,3,25,1,1,GP0,Exp,BBin,0.1363840287124271,0.3404626305277691,0.4147806778921701,1.0939624814180393
2,8,3,25,1,1,GP0,Mat32,Bin,0.9496080627099664,0.957634180259456,0.9561828874675149,1.1173617993600349
2,8,3,25,1,1,GP0,Mat32,BBin,0.1363840287124271,0.3404626305277691,0.4147806778921701,1.1043131203187118
2,8,3,25,1,1,GP0,Mat52,Bin,0.9496080627099664,0.957634180259456,0.9561828874675149,1.1129287431357102
2,8,3,25,1,1,GP0,Mat52,BBin,0.1363840287124271,0.3404626305277691,0.4147806778921701,1.1128972596048192
2,8,3,25,1,1,GP0,ExpQ,Bin,0.8199869081387737,0.8642646441535612,0.8427953808926898,1.1171015581892105
2,8,3,25,1,1,GP0,ExpQ,BBin,0.1363840287124271,0.3404626305277691,0.4147806778921701,1.1158095988431727
2,8,3,25,1,10,Flat,Exp,Bin,0.8376476954992335,0.9108546504004921,0.8689660757568884,3.3617653551791995
2,8,3,25,1,10,Flat,Exp,BBin,0.0,-7.844368686754922e-16,0.3511884584284246,2.6835636095615634
2,8,3,25,1,10,GP0,Exp,Bin,0.8376476954992335,0.9108546504004923,0.8689660757568884,3.36895225087389
2,8,3,25,1,10,GP0,Exp,BBin,0.22716929285990295,0.44915358168161007,0.48545729967620965,2.8546907142626123
2,8,3,25,1,10,GP0,Mat32,Bin,0.8376476954992335,0.9108546504004923,0.8689660757568884,3.3692676075151695
2,8,3,25,1,10,GP0,Mat32,BBin,0.22716929285990295,0.44915358168161007,0.48545729967620965,2.862653702276049
2,8,3,25,1,10,GP0,Mat52,Bin,0.907512074812455,0.9139295569355605,0.9189189189189189,3.381456741145704
2,8,3,25,1,10,GP0,Mat52,BBin,0.22716929285990295,0.44915358168161007,0.48545729967620965,2.8711618636028557
2,8,3,25,1,10,GP0,ExpQ,Bin,0.8376476954992335,0.9108546504004924,0.8689660757568884,3.395071952996603
2,8,3,25,1,10,GP0,ExpQ,BBin,0.22716929285990295,0.44915358168161007,0.48545729967620965,2.8448002046278043
2,8,3,25,1,20,Flat,Exp,Bin,1.0,1.0,1.0,6.157313422526564
2,8,3,25,1,20,Flat,Exp,BBin,0.20318725099601595,0.39969818879848495,0.4685212856658182,4.7885338917507205
2,8,3,25,1,20,GP0,Exp,Bin,1.0,1.0,1.0,6.124430866659785
2,8,3,25,1,20,GP0,Exp,BBin,0.6188340807174888,0.7366635457146186,0.7171371656006361,5.30368806446531
2,8,3,25,1,20,GP0,Mat32,Bin,1.0,1.0,1.0,6.102262436476112
2,8,3,25,1,20,GP0,Mat32,BBin,0.6188340807174888,0.7366635457146186,0.7171371656006361,5.262221455802478
2,8,3,25,1,20,GP0,Mat52,Bin,1.0,1.0,1.0,6.0867880156659755
2,8,3,25,1,20,GP0,Mat52,BBin,0.6188340807174888,0.7366635457146186,0.7171371656006361,5.341280942879421
2,8,3,25,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.144421494170422
2,8,3,25,1,20,GP0,ExpQ,BBin,0.6188340807174888,0.7366635457146187,0.7171371656006361,5.270158675352953
2,8,3,25,10,1,Flat,Exp,Bin,0.8990918264379415,0.9057306525079684,0.9151007705656548,0.9569077440228382
2,8,3,25,10,1,Flat,Exp,BBin,0.06351302677392244,0.17479462001664292,0.4255612320274539,0.8979364312917831
2,8,3,25,10,1,GP0,Exp,Bin,0.8990918264379415,0.9057306525079689,0.9151007705656548,0.9496536837761193
2,8,3,25,10,1,GP0,Exp,BBin,0.06351302677392244,0.17479462001664292,0.4255612320274539,0.8719774047158307
2,8,3,25,10,1,GP0,Mat32,Bin,0.8990918264379415,0.9057306525079689,0.9151007705656548,0.9527429890895637
2,8,3,25,10,1,GP0,Mat32,BBin,0.06351302677392244,0.17479462001664292,0.4255612320274539,0.8756082517805708
2,8,3,25,10,1,GP0,Mat52,Bin,1.0,1.0,1.0,0.946812211583792
2,8,3,25,10,1,GP0,Mat52,BBin,0.06351302677392244,0.17479462001664292,0.4255612320274539,0.8738072564611556
2,8,3,25,10,1,GP0,ExpQ,Bin,0.8990918264379415,0.9057306525079684,0.9151007705656548,0.9506274701814386
2,8,3,25,10,1,GP0,ExpQ,BBin,0.06351302677392244,0.17479462001664292,0.4255612320274539,0.8794658865293675
2,8,3,25,10,10,Flat,Exp,Bin,0.6955345060893099,0.788193485646999,0.7477804035376253,4.396810687581023
2,8,3,25,10,10,Flat,Exp,BBin,0.3419572553430821,0.6049368318546712,0.5393598899705937,4.412861339463676
2,8,3,25,10,10,GP0,Exp,Bin,0.7539975399753999,0.833317534808103,0.7910398521054725,4.379628962746445
2,8,3,25,10,10,GP0,Exp,BBin,0.3419572553430821,0.6049368318546712,0.5393598899705937,4.407220541861344
2,8,3,25,10,10,GP0,Mat32,Bin,0.6955345060893099,0.788193485646999,0.7477804035376253,4.394402009084215
2,8,3,25,10,10,GP0,Mat32,BBin,0.3419572553430821,0.6049368318546712,0.5393598899705937,4.390472356004319
2,8,3,25,10,10,GP0,Mat52,Bin,0.7539975399753999,0.833317534808103,0.7910398521054725,4.377238157641458
2,8,3,25,10,10,GP0,Mat52,BBin,0.3419572553430821,0.6049368318546712,0.5393598899705937,4.395640856683509
2,8,3,25,10,10,GP0,ExpQ,Bin,0.7539975399753999,0.8333175348081032,0.7910398521054725,4.381671963334399
2,8,3,25,10,10,GP0,ExpQ,BBin,0.45812148782445816,0.6704738012544441,0.6099942813304187,4.264163204069383
2,8,3,25,10,20,Flat,Exp,Bin,0.909683893627697,0.936927205400787,0.9239364353597956,3.777200265888371
2,8,3,25,10,20,Flat,Exp,BBin,0.16601866251944014,0.39903850640178196,0.4434289272060925,3.2795039860966466
2,8,3,25,10,20,GP0,Exp,Bin,0.909683893627697,0.9369272054007871,0.9239364353597956,3.711166519923294
2,8,3,25,10,20,GP0,Exp,BBin,0.16601866251944014,0.39903850640178196,0.4434289272060925,3.22836699437393
2,8,3,25,10,20,GP0,Mat32,Bin,0.909683893627697,0.9369272054007869,0.9239364353597956,3.729862940890165
2,8,3,25,10,20,GP0,Mat32,BBin,0.04672083575159605,0.155436404628632,0.3712078603566352,3.2269662254357683
2,8,3,25,10,20,GP0,Mat52,Bin,0.909683893627697,0.936927205400787,0.9239364353597956,3.713069746898647
2,8,3,25,10,20,GP0,Mat52,BBin,0.04672083575159605,0.155436404628632,0.3712078603566352,3.215419590426781
2,8,3,25,10,20,GP0,ExpQ,Bin,0.909683893627697,0.9369272054007867,0.9239364353597956,3.7157555122247072
2,8,3,25,10,20,GP0,ExpQ,BBin,0.04672083575159605,0.155436404628632,0.3712078603566352,3.1710228940843126
2,8,3,25,100,1,Flat,Exp,Bin,0.9691738594327991,0.9643993116174553,0.9733285267845752,1.1491401001395503
2,8,3,25,100,1,Flat,Exp,BBin,0.0,-1.2288851227184352e-15,0.34641016151377546,0.8959275821489485
2,8,3,25,100,1,GP0,Exp,Bin,0.7771368641845832,0.8413645523045032,0.8241633836921342,1.136229658683976
2,8,3,25,100,1,GP0,Exp,BBin,0.1276595744680851,0.3156368443940033,0.4242640687119285,1.0258787015852284
2,8,3,25,100,1,GP0,Mat32,Bin,0.7771368641845832,0.841364552304503,0.8241633836921342,1.1417297625342726
2,8,3,25,100,1,GP0,Mat32,BBin,0.1276595744680851,0.3156368443940033,0.4242640687119285,1.0097978741731797
2,8,3,25,100,1,GP0,Mat52,Bin,0.8108108108108109,0.8784442003659324,0.848528137423857,1.145039386931447
2,8,3,25,100,1,GP0,Mat52,BBin,0.1276595744680851,0.3156368443940033,0.4242640687119285,1.0011355379559461
2,8,3,25,100,1,GP0,ExpQ,Bin,0.9691738594327991,0.9643993116174548,0.9733285267845752,1.1453443042265403
2,8,3,25,100,1,GP0,ExpQ,BBin,0.1276595744680851,0.3156368443940033,0.4242640687119285,0.994472397161857
2,8,3,25,100,10,Flat,Exp,Bin,1.0,1.0,1.0,3.991074004539757
2,8,3,25,100,10,Flat,Exp,BBin,0.3561643835616438,0.5308215269278735,0.5892556509887896,3.7978524184776505
2,8,3,25,100,10,GP0,Exp,Bin,1.0,1.0,1.0,3.9884427689229427
2,8,3,25,100,10,GP0,Exp,BBin,0.0,-1.1565637983395246e-15,0.408248290463863,2.991930733350005
2,8,3,25,100,10,GP0,Mat32,Bin,1.0,1.0,1.0,3.985650047817989
2,8,3,25,100,10,GP0,Mat32,BBin,0.0,-1.1565637983395246e-15,0.408248290463863,2.984002133015294
2,8,3,25,100,10,GP0,Mat52,Bin,1.0,1.0,1.0,3.998403904918841
2,8,3,25,100,10,GP0,Mat52,BBin,0.0,-1.1565637983395246e-15,0.408248290463863,2.985988382809288
2,8,3,25,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,3.994956244964808
2,8,3,25,100,10,GP0,ExpQ,BBin,0.0,-1.1565637983395246e-15,0.408248290463863,2.9863181424171215
2,8,3,25,100,20,Flat,Exp,Bin,1.0,1.0,1.0,4.3339712383546525
