REP,NCLUSTERS,NSAMPLES,NMUTS,TAU,H2,PRIOR,COV,LIK,ARI,AMI,FMI,RMSE
1,2,6,50,10,20,Flat,Exp,Bin,1.0,1.0,1.0,6.7653137124986795
1,2,6,50,10,20,Flat,Exp,BBin,1.0,1.0,1.0,6.76665191587433
1,2,6,50,10,20,GP0,Exp,Bin,1.0,1.0,1.0,6.699164885616718
1,2,6,50,10,20,GP0,Exp,BBin,1.0,1.0,1.0,6.6852015108415515
1,2,6,50,10,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.719651529027021
1,2,6,50,10,20,GP0,ExpQ,BBin,1.0,1.0,1.0,5.726888345490526
1,2,6,50,100,1,Flat,Exp,Bin,1.0,1.0,1.0,1.591272205348572
1,2,6,50,100,1,Flat,Exp,BBin,1.0,1.0,1.0,1.5907615112550575
1,2,6,50,100,1,GP0,Exp,Bin,1.0,1.0,1.0,1.5907629882218144
1,2,6,50,100,1,GP0,Exp,BBin,1.0,1.0,1.0,1.5931266893249572
1,2,6,50,100,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.5928991900468237
1,2,6,50,100,1,GP0,ExpQ,BBin,1.0,1.0,1.0,1.3919155555341527
1,2,6,50,100,10,Flat,Exp,Bin,1.0,1.0,1.0,2.6351456203109467
1,2,6,50,100,10,Flat,Exp,BBin,0.0,-2.995975208632521e-15,0.720544012166771,2.5803080941914147
1,2,6,50,100,10,GP0,Exp,Bin,1.0,1.0,1.0,2.6386575974911533
1,2,6,50,100,10,GP0,Exp,BBin,0.0,-2.995975208632521e-15,0.720544012166771,2.5908312664310134
1,2,6,50,100,10,GP0,ExpQ,Bin,1.0,1.0,1.0,2.6305493464261183
1,2,6,50,100,10,GP0,ExpQ,BBin,0.0,-2.995975208632521e-15,0.720544012166771,2.500471553718409
1,2,6,50,100,20,Flat,Exp,Bin,1.0,1.0,1.0,6.6333855947762395
1,2,6,50,100,20,Flat,Exp,BBin,1.0,1.0,1.0,6.618814072909119
1,2,6,50,100,20,GP0,Exp,Bin,1.0,1.0,1.0,6.629345248808563
1,2,6,50,100,20,GP0,Exp,BBin,0.0,-1.2873200298016445e-15,0.7021831844254004,5.916449948289921
1,2,6,50,100,20,GP0,ExpQ,Bin,1.0,1.0,1.0,6.634702573428554
1,2,6,50,100,20,GP0,ExpQ,BBin,0.0,-1.2873200298016445e-15,0.7021831844254004,5.877313275555592
1,2,6,100,1,1,Flat,Exp,Bin,1.0,1.0,1.0,1.943523243224866
1,2,6,100,1,1,Flat,Exp,BBin,1.0,1.0,1.0,1.94647637691814
1,2,6,100,1,1,GP0,Exp,Bin,1.0,1.0,1.0,1.9507904756921919
1,2,6,100,1,1,GP0,Exp,BBin,1.0,1.0,1.0,1.9436915770340755
1,2,6,100,1,1,GP0,ExpQ,Bin,1.0,1.0,1.0,1.9389313203509584
1,2,6,100,1,1,GP0,ExpQ,BBin,1.0,1.0,1.0,1.9501752538419184
1,2,6,100,1,10,Flat,Exp,Bin,1.0,1.0,1.0,4.24016363707452
1,2,6,100,1,10,Flat,Exp,BBin,1.0,1.0,1.0,4.239429615640106
1,2,6,100,1,10,GP0,Exp,Bin,1.0,1.0,1.0,4.233732101446817
1,2,6,100,1,10,GP0,Exp,BBin,1.0,1.0,1.0,4.242095205842159
1,2,6,100,1,10,GP0,ExpQ,Bin,1.0,1.0,1.0,4.239717701942368
1,2,6,100,1,10,GP0,ExpQ,BBin,1.0,1.0,1.0,4.240663242665109
1,2,6,100,1,20,Flat,Exp,Bin,1.0,1.0,1.0,4.524602800236332
1,2,6,100,1,20,Flat,Exp,BBin,1.0,1.0,1.0,4.52388195752048
1,2,6,100,1,20,GP0,Exp,Bin,1.0,1.0,1.0,4.521306128006862
1,2,6,100,1,20,GP0,Exp,BBin,1.0,1.0,1.0,4.517816681964134
1,2,6,100,1,20,GP0,ExpQ,Bin,1.0,1.0,1.0,4.523240970295024
1,2,6,100,1,20,GP0,ExpQ,BBin,1.0,1.0,1.0,4.5246744370116545
1,2,6,100,10,1,Flat,Exp,Bin,1.0,1.0,1.0,0.7560961472839669
1,2,6,100,10,1,Flat,Exp,BBin,1.0,1.0,1.0,0.7535114964064229
1,2,6,100,10,1,GP0,Exp,Bin,1.0,1.0,1.0,0.7561290109988326
